player_id,year,player_age,ab,pa,hit,single,double,triple,home_run,strikeout,walk,k_percent,bb_percent,batting_avg,slg_percent,on_base_percent,on_base_plus_slg,b_rbi,b_total_bases,r_total_caught_stealing,r_total_stolen_base,b_sac_fly,last_name,first_name
650490,2023,31,525,600,173,116,35,0,22,94,65,15.7,10.8,0.33,0.522,0.41,0.932,78,274,1,0,2,Díaz, Yandy
650559,2023,26,579,626,149,98,32,0,19,142,40,22.7,6.4,0.257,0.411,0.304,0.715,78,238,1,4,5,De La Cruz, Bryan
650859,2023,26,394,445,104,69,15,4,16,82,41,18.4,9.2,0.264,0.444,0.339,0.783,51,175,4,6,4,Rengifo, Luis
655316,2023,26,282,315,73,55,14,1,3,66,28,21.0,8.9,0.259,0.348,0.33,0.678,27,98,2,7,2,Monasterio, Andruw
656180,2023,27,143,158,39,20,13,2,4,45,11,28.5,7.0,0.273,0.476,0.331,0.807,21,68,0,0,1,Adams, Riley
656305,2023,30,509,581,122,64,39,2,17,165,62,28.4,10.7,0.24,0.424,0.33,0.754,54,216,2,4,2,Chapman, Matt
656413,2023,27,219,255,50,27,16,2,5,69,25,27.1,9.8,0.228,0.388,0.321,0.709,28,85,3,10,2,Fairchild, Stuart
656448,2023,27,234,271,63,37,17,0,9,82,26,30.3,9.6,0.269,0.457,0.343,0.8,40,107,1,3,5,Garrett, Stone
656582,2023,30,413,472,102,56,31,4,11,110,50,23.3,10.6,0.247,0.421,0.339,0.76,42,174,5,3,1,Joe, Connor
656716,2023,28,464,518,107,73,21,4,9,113,44,21.8,8.5,0.231,0.351,0.302,0.653,35,163,6,16,3,McKinstry, Zach
656775,2023,28,404,455,94,53,23,3,15,101,43,22.2,9.5,0.233,0.416,0.305,0.721,74,168,3,19,4,Mullins, Cedric
656811,2023,29,346,368,100,63,22,1,14,82,15,22.3,4.1,0.289,0.48,0.322,0.802,60,166,1,5,3,O'Hearn, Ryan
656896,2023,27,257,283,67,50,13,0,4,56,22,19.8,7.8,0.261,0.358,0.314,0.672,29,92,0,1,4,Rivera, Emmanuel
656941,2023,30,585,720,115,48,19,1,47,215,126,29.9,17.5,0.197,0.474,0.343,0.817,104,277,2,0,3,Schwarber, Kyle
656976,2023,27,191,228,36,24,5,0,7,45,35,19.7,15.4,0.188,0.325,0.317,0.642,30,62,1,1,0,Smith, Pavin
657041,2023,27,628,682,168,101,36,3,28,176,36,25.8,5.3,0.268,0.468,0.315,0.783,86,294,5,20,7,Thomas, Lane
657077,2023,27,546,602,144,89,37,5,13,93,45,15.4,7.5,0.264,0.421,0.324,0.745,54,230,3,5,5,Verdugo, Alex
657136,2023,27,371,403,87,51,25,2,9,134,22,33.3,5.5,0.235,0.385,0.287,0.672,36,143,2,8,1,Wong, Connor
657557,2023,29,372,400,77,50,13,0,14,121,21,30.3,5.3,0.207,0.355,0.258,0.613,38,132,4,4,2,DeJong, Paul
657656,2023,28,361,404,81,50,18,4,9,114,33,28.2,8.2,0.224,0.371,0.304,0.675,35,134,1,12,1,Laureano, Ramón
657757,2023,27,311,344,63,43,10,0,10,66,28,19.2,8.1,0.203,0.331,0.267,0.598,43,103,0,1,4,Sheets, Gavin
658668,2023,27,354,385,93,54,23,4,12,64,22,16.6,5.7,0.263,0.452,0.317,0.769,36,160,5,11,2,Olivares, Edward
660162,2023,28,334,357,87,55,20,1,11,107,20,30.0,5.6,0.26,0.425,0.305,0.73,40,142,0,1,1,Moncada, Yoán
660271,2023,28,497,599,151,73,26,8,44,143,91,23.9,15.2,0.304,0.654,0.412,1.066,95,325,6,20,3,Ohtani, Shohei
660670,2023,25,643,735,217,137,35,4,41,84,80,11.4,10.9,0.337,0.596,0.416,1.012,106,383,14,73,3,Acuña Jr., Ronald
660688,2023,24,523,562,136,94,24,0,18,58,31,10.3,5.5,0.26,0.409,0.308,0.717,67,214,1,1,2,Ruiz, Keibert
660707,2023,24,284,307,69,41,15,2,11,111,15,36.2,4.9,0.243,0.426,0.29,0.716,39,121,0,0,3,Montero, Elehuris
660757,2023,25,173,180,37,26,7,2,2,46,5,25.6,2.8,0.214,0.312,0.239,0.551,12,54,0,0,1,Gonzalez, Oscar
660821,2023,25,360,402,91,51,23,3,14,107,38,26.6,9.5,0.253,0.45,0.327,0.777,52,162,1,3,1,Sánchez, Jesús
661388,2023,25,540,611,156,100,38,1,17,126,63,20.6,10.3,0.289,0.457,0.367,0.824,78,247,1,6,2,Contreras, William
662139,2023,26,527,581,116,70,23,3,20,135,45,23.2,7.7,0.22,0.389,0.285,0.674,61,205,7,16,3,Varsho, Daulton
663368,2023,26,143,168,31,20,7,0,4,46,23,27.4,13.7,0.217,0.35,0.325,0.675,20,50,2,5,0,Perkins, Blake
663457,2023,25,426,503,111,73,23,1,14,99,72,19.7,14.3,0.261,0.418,0.367,0.785,46,178,1,11,3,Nootbaar, Lars
663538,2023,26,619,688,175,135,27,4,9,83,49,12.1,7.1,0.283,0.383,0.346,0.729,68,237,7,43,5,Hoerner, Nico
663586,2023,26,636,715,179,107,32,3,37,172,59,24.1,8.3,0.281,0.516,0.345,0.861,97,328,1,3,11,Riley, Austin
663611,2023,26,270,294,71,52,16,1,2,24,10,8.2,3.4,0.263,0.352,0.311,0.663,28,95,2,10,0,Madrigal, Nick
663616,2023,26,183,212,39,21,7,3,8,72,27,34.0,12.7,0.213,0.415,0.311,0.726,40,76,1,1,2,Larnach, Trevor
663624,2023,26,423,470,114,74,21,1,18,107,37,22.8,7.9,0.27,0.452,0.328,0.78,68,191,1,3,7,Mountcastle, Ryan
663647,2023,26,494,525,134,81,31,7,15,104,28,19.8,5.3,0.271,0.453,0.309,0.762,61,224,6,10,3,Hayes, Ke'Bryan
663656,2023,26,574,674,163,92,37,5,29,92,80,13.6,11.9,0.284,0.517,0.369,0.886,112,297,5,30,10,Tucker, Kyle
663697,2023,26,454,529,111,71,23,0,17,109,52,20.6,9.8,0.244,0.407,0.338,0.745,61,185,2,14,7,India, Jonathan
663728,2023,26,513,569,119,65,23,1,30,158,54,27.8,9.5,0.232,0.456,0.306,0.762,75,234,0,0,1,Raleigh, Cal
663743,2023,26,294,323,60,44,10,0,6,59,17,18.3,5.3,0.204,0.299,0.263,0.562,26,88,2,4,2,Fortes, Nick
663757,2023,26,469,555,93,48,31,1,13,154,75,27.7,13.5,0.198,0.352,0.315,0.667,50,165,3,15,1,Grisham, Trent
663837,2023,26,479,530,125,89,21,5,10,112,44,21.1,8.3,0.261,0.388,0.329,0.717,44,186,6,6,1,Vierling, Matt
663886,2023,26,465,517,113,78,20,2,13,135,47,26.1,9.1,0.243,0.378,0.317,0.695,56,176,1,0,1,Stephenson, Tyler
663898,2023,26,178,192,46,32,9,1,4,41,11,21.4,5.7,0.258,0.388,0.313,0.701,20,69,0,0,0,Rodgers, Brendan
663993,2023,27,623,724,163,105,38,3,17,165,93,22.8,12.8,0.262,0.414,0.36,0.774,82,258,0,1,3,Lowe, Nathaniel
664023,2023,28,580,691,144,84,35,4,21,153,99,22.1,14.3,0.248,0.431,0.36,0.791,84,250,3,14,6,Happ, Ian
664034,2023,28,587,665,147,103,32,0,12,117,43,17.6,6.5,0.25,0.366,0.337,0.703,58,215,0,1,1,France, Ty
664040,2023,28,377,436,87,50,15,1,21,119,50,27.3,11.5,0.231,0.443,0.328,0.771,68,167,0,7,3,Lowe, Brandon
664056,2023,29,319,344,74,53,12,2,7,59,17,17.2,4.9,0.232,0.348,0.274,0.622,40,111,3,20,4,Bader, Harrison
664238,2023,30,145,165,30,13,9,1,7,56,16,33.9,9.7,0.207,0.428,0.303,0.731,19,62,3,7,0,Moore, Dylan
664702,2023,28,462,518,110,88,18,3,1,97,42,18.7,8.1,0.238,0.297,0.301,0.598,29,137,6,20,6,Straw, Myles
664728,2023,26,292,313,70,41,22,2,5,59,17,18.8,5.4,0.24,0.38,0.282,0.662,34,111,1,7,2,Isbel, Kyle
664761,2023,26,558,611,153,102,31,0,20,94,42,15.4,6.9,0.274,0.437,0.327,0.764,97,244,1,4,6,Bohm, Alec
664774,2023,29,429,519,110,77,14,2,17,95,76,18.3,14.6,0.256,0.417,0.373,0.79,45,179,0,2,4,Wade Jr., LaMonte
664874,2023,29,175,193,30,19,4,0,7,70,12,36.3,6.2,0.171,0.314,0.23,0.544,18,55,0,1,2,Zavala, Seby
664913,2023,30,343,378,76,42,19,1,14,101,30,26.7,7.9,0.222,0.405,0.286,0.691,52,139,1,3,2,Brown, Seth
664983,2023,25,276,312,67,53,7,5,2,62,26,19.9,8.3,0.243,0.326,0.318,0.644,16,90,4,26,1,McCarthy, Jake
665155,2023,26,249,293,43,26,9,0,8,73,38,24.9,13.0,0.173,0.305,0.288,0.593,32,76,2,1,2,Maton, Nick
665161,2023,25,577,634,152,107,32,3,10,129,43,20.3,6.8,0.263,0.381,0.324,0.705,52,220,9,13,1,Peña, Jeremy
665487,2023,24,575,635,148,89,33,1,25,141,53,22.2,8.3,0.257,0.449,0.322,0.771,78,258,4,29,3,Tatis Jr., Fernando
665489,2023,24,602,682,159,103,30,0,26,100,67,14.7,9.8,0.264,0.444,0.345,0.789,94,267,3,5,4,Guerrero Jr., Vladimir
665742,2023,24,568,708,156,88,32,1,35,129,132,18.2,18.6,0.275,0.519,0.41,0.929,109,295,5,12,5,Soto, Juan
665750,2023,24,511,554,136,88,31,3,14,117,35,21.1,6.3,0.266,0.421,0.312,0.733,67,215,4,14,4,Taveras, Leody
665804,2023,24,131,156,28,19,4,0,5,40,12,25.6,7.7,0.214,0.359,0.329,0.688,18,47,0,0,1,Amaya, Miguel
665828,2023,24,298,330,63,47,11,0,5,72,25,21.8,7.6,0.211,0.299,0.275,0.574,29,89,0,8,2,Cabrera, Oswaldo
665862,2023,25,352,383,88,55,12,2,19,118,26,30.8,6.8,0.25,0.457,0.304,0.761,51,161,3,22,2,Chisholm Jr., Jazz
665923,2023,24,449,497,114,84,24,1,5,99,20,19.9,4.0,0.254,0.345,0.309,0.654,47,155,13,67,1,Ruiz, Esteury
665926,2023,24,557,616,140,93,27,5,15,112,32,18.2,5.2,0.251,0.399,0.314,0.713,62,222,6,30,3,Giménez, Andrés
666023,2023,28,217,235,61,41,10,1,9,50,13,21.3,5.5,0.281,0.461,0.321,0.782,32,100,0,0,3,Fermin, Freddy
666134,2023,25,367,424,109,63,22,4,20,126,53,29.7,12.5,0.297,0.542,0.389,0.931,62,199,4,20,1,Jones, Nolan
666135,2023,25,281,319,76,50,14,1,11,80,28,25.1,8.8,0.27,0.445,0.348,0.793,41,125,0,1,3,Kirilloff, Alex
666139,2023,25,466,501,136,81,33,2,20,124,31,24.8,6.2,0.292,0.5,0.335,0.835,83,233,3,32,3,Lowe, Josh
666160,2023,25,311,323,87,50,21,2,14,113,9,35.0,2.8,0.28,0.495,0.307,0.802,45,154,3,6,0,Moniak, Mickey
666165,2023,25,310,344,73,50,10,0,13,117,24,34.0,7.0,0.235,0.394,0.301,0.695,44,122,2,4,2,Sabol, Blake
666181,2023,25,287,329,79,45,15,8,11,103,40,31.3,12.2,0.275,0.498,0.365,0.863,31,143,3,19,1,Benson, Will
666182,2023,25,571,601,175,122,30,3,20,115,27,19.1,4.5,0.306,0.475,0.339,0.814,73,271,3,5,1,Bichette, Bo
666185,2023,24,219,255,48,34,8,1,5,49,26,19.2,10.2,0.219,0.333,0.318,0.651,27,73,0,3,3,Carlson, Dylan
666310,2023,23,198,230,47,23,13,0,11,53,30,23.0,13.0,0.237,0.47,0.339,0.809,32,93,0,5,1,Naylor, Bo
666397,2023,24,338,408,89,56,16,1,16,128,64,31.4,15.7,0.263,0.459,0.381,0.84,37,155,0,3,3,Julien, Edouard
666624,2023,24,388,429,96,50,17,3,26,133,36,31.0,8.4,0.247,0.508,0.313,0.821,70,197,2,6,2,Morel, Christopher
666801,2023,24,227,256,48,35,7,0,6,74,23,28.9,9.0,0.211,0.322,0.297,0.619,24,73,4,1,1,Castro, Rodolfo
666906,2023,26,159,175,36,31,2,1,2,42,10,24.0,5.7,0.226,0.289,0.282,0.571,16,46,1,5,2,Alu, Jake
666969,2023,30,555,632,136,68,29,0,39,175,65,27.7,10.3,0.245,0.508,0.328,0.836,107,282,1,9,6,García, Adolis
666971,2023,29,551,592,144,83,35,2,24,103,33,17.4,5.6,0.261,0.463,0.309,0.772,82,255,0,5,2,Gurriel Jr., Lourdes
667452,2023,27,298,323,73,53,14,0,6,75,22,23.2,6.8,0.245,0.352,0.297,0.649,33,105,3,15,2,Julks, Corey
667670,2023,28,463,526,114,63,20,1,30,172,49,32.7,9.3,0.246,0.488,0.329,0.817,69,226,0,4,4,Rooker, Brent
668227,2023,28,551,654,140,95,19,3,23,156,80,23.9,12.2,0.254,0.425,0.364,0.789,83,234,10,22,5,Arozarena, Randy
668472,2023,24,306,345,71,48,16,0,7,138,29,40.0,8.4,0.232,0.353,0.307,0.66,35,108,1,1,4,Pratto, Nick
668670,2023,28,331,365,73,41,11,0,21,118,28,32.3,7.7,0.221,0.444,0.286,0.73,49,147,1,1,2,Rogers, Jake
668709,2023,25,256,303,50,29,11,0,10,72,42,23.8,13.9,0.195,0.355,0.31,0.665,27,91,1,5,3,Bleday, JJ
668715,2023,25,582,665,158,95,37,3,23,139,68,20.9,10.2,0.271,0.464,0.356,0.82,86,270,3,15,4,Steer, Spencer
668731,2023,24,312,357,68,43,13,1,11,89,42,24.9,11.8,0.218,0.372,0.31,0.682,34,116,3,14,1,Baddoo, Akil
668800,2023,28,224,241,54,33,11,0,10,62,12,25.7,5.0,0.241,0.424,0.287,0.711,31,95,0,2,1,Knizner, Andrew
668804,2023,28,574,640,151,91,31,5,24,138,53,21.6,8.3,0.263,0.46,0.33,0.79,84,264,1,12,6,Reynolds, Bryan
668901,2023,23,218,233,46,31,5,1,9,71,10,30.5,4.3,0.211,0.367,0.253,0.62,22,80,0,1,2,Vientos, Mark
668904,2023,24,217,239,67,45,7,0,15,55,20,23.0,8.4,0.309,0.548,0.372,0.92,52,119,1,6,0,Lewis, Royce
668930,2023,23,404,448,88,70,9,3,6,94,38,21.0,8.5,0.218,0.3,0.285,0.585,34,121,4,26,2,Turang, Brice
668939,2023,25,588,687,163,111,31,1,20,101,92,14.7,13.4,0.277,0.435,0.374,0.809,80,256,2,1,5,Rutschman, Adley
668942,2023,29,314,350,77,56,17,0,4,81,27,23.1,7.7,0.245,0.338,0.303,0.641,40,106,0,12,4,Rojas, Josh
669004,2023,24,533,602,125,75,29,5,16,170,62,28.2,10.3,0.235,0.398,0.316,0.714,56,212,4,6,4,Melendez, MJ
669016,2023,25,404,472,112,69,25,6,12,144,59,30.5,12.5,0.277,0.458,0.372,0.83,60,185,2,10,4,Marsh, Brandon
669127,2023,25,448,490,92,47,19,4,22,143,34,29.2,6.9,0.205,0.413,0.268,0.681,63,185,2,3,2,Langeliers, Shea
669134,2023,24,163,174,52,38,7,0,7,21,7,12.1,4.0,0.319,0.491,0.356,0.847,30,80,0,0,1,Campusano, Luis
669221,2023,28,370,438,93,51,21,0,21,98,49,22.4,11.2,0.251,0.478,0.365,0.843,68,177,0,0,1,Murphy, Sean
669222,2023,28,301,330,71,48,10,0,13,74,26,22.4,7.9,0.236,0.399,0.297,0.696,42,120,2,6,2,Senzel, Nick
669242,2023,28,479,528,119,77,25,4,13,84,35,15.9,6.6,0.248,0.399,0.307,0.706,47,191,4,27,4,Edman, Tommy
669257,2023,28,464,554,121,79,21,2,19,89,63,16.1,11.4,0.261,0.438,0.359,0.797,76,203,0,3,12,Smith, Will
669261,2023,24,447,534,100,51,21,2,26,172,75,32.2,14.0,0.224,0.454,0.339,0.793,74,203,2,13,6,Suwinski, Jack
669289,2023,28,230,254,57,41,14,0,2,36,18,14.2,7.1,0.248,0.335,0.31,0.645,25,77,1,2,1,Espinal, Santiago
669304,2023,25,142,152,30,23,4,0,3,24,9,15.8,5.9,0.211,0.303,0.263,0.566,13,43,0,0,0,Miranda, Jose
669357,2023,23,406,464,96,52,17,0,27,148,53,31.9,11.4,0.236,0.478,0.328,0.806,76,194,2,7,2,Gorman, Nolan
669394,2023,27,492,540,123,60,28,1,34,149,32,27.6,5.9,0.25,0.518,0.309,0.827,80,255,1,1,4,Burger, Jake
669397,2023,24,303,329,67,57,4,2,4,52,17,15.8,5.2,0.221,0.287,0.263,0.55,20,87,1,5,2,Allen, Nick
669477,2023,24,253,277,52,32,15,0,5,65,13,23.5,4.7,0.206,0.324,0.255,0.579,30,82,1,2,3,Schmitt, Casey
669701,2023,25,195,232,36,21,8,1,6,55,25,23.7,10.8,0.185,0.328,0.304,0.632,15,64,0,1,1,Smith, Josh
669707,2023,25,181,209,54,42,9,0,3,63,24,30.1,11.5,0.298,0.398,0.388,0.786,21,72,1,6,1,Triolo, Jared
669720,2023,27,520,566,143,89,36,2,16,141,38,24.9,6.7,0.275,0.444,0.325,0.769,67,231,1,5,5,Hays, Austin
669743,2023,28,375,439,75,52,14,1,8,78,53,17.8,12.1,0.2,0.307,0.307,0.614,38,115,8,9,2,Call, Alex
669911,2023,24,141,152,23,14,5,0,4,50,10,32.9,6.6,0.163,0.284,0.224,0.508,9,40,1,1,0,Toglia, Michael
670032,2023,28,225,262,52,40,8,3,1,40,26,15.3,9.9,0.231,0.307,0.326,0.633,25,69,2,6,1,Lopez, Nicky
670042,2023,28,357,406,89,44,23,3,19,128,28,31.5,6.9,0.249,0.49,0.333,0.823,49,175,3,14,2,Raley, Luke
670097,2023,28,221,253,45,29,9,0,7,66,28,26.1,11.1,0.204,0.339,0.292,0.631,33,75,0,5,1,Short, Zack
670242,2023,25,213,254,53,27,11,1,14,80,28,31.5,11.0,0.249,0.507,0.37,0.877,41,108,1,2,0,Wallner, Matt
670541,2023,26,410,496,120,64,24,1,31,92,69,18.5,13.9,0.293,0.583,0.407,0.99,97,239,0,0,4,Alvarez, Yordan
670623,2023,24,492,571,123,68,24,0,31,104,58,18.2,10.2,0.25,0.488,0.352,0.84,98,240,0,1,1,Paredes, Isaac
670764,2023,26,303,349,61,39,12,2,8,92,44,26.4,12.6,0.201,0.333,0.305,0.638,36,101,1,22,0,Walls, Taylor
670770,2023,27,488,556,136,88,22,8,18,90,47,16.2,8.5,0.279,0.467,0.352,0.819,66,228,6,27,3,Friedl, TJ
671213,2023,23,429,502,113,66,21,2,24,126,70,25.1,13.9,0.263,0.49,0.367,0.857,65,210,0,0,2,Casas, Triston
671221,2023,24,302,337,69,45,11,5,8,107,27,31.8,8.0,0.228,0.377,0.3,0.677,32,114,5,16,3,Waters, Drew
671277,2023,23,447,482,119,88,18,4,9,60,27,12.4,5.6,0.266,0.385,0.304,0.689,50,172,4,9,7,García Jr., Luis
671289,2023,24,153,168,37,26,7,0,4,30,10,17.9,6.0,0.242,0.366,0.295,0.661,18,56,0,5,1,Freeman, Tyler
671739,2023,22,505,539,148,94,33,3,18,101,25,18.7,4.6,0.293,0.477,0.331,0.808,57,241,4,20,3,Harris II, Michael
672275,2023,24,326,353,76,50,18,1,7,100,21,28.3,5.9,0.233,0.359,0.285,0.644,48,117,0,1,1,Bailey, Patrick
672284,2023,23,372,416,94,56,25,2,11,132,41,31.7,9.9,0.253,0.419,0.327,0.746,49,156,5,13,2,Kelenic, Jarred
672356,2023,23,315,345,66,41,15,0,10,113,28,32.8,8.1,0.21,0.352,0.275,0.627,26,111,4,3,1,Arias, Gabriel
672386,2023,24,372,422,93,69,16,0,8,45,42,10.7,10.0,0.25,0.358,0.334,0.692,43,133,0,0,2,Kirk, Alejandro
672478,2023,22,272,293,60,41,9,0,10,69,17,23.5,5.8,0.221,0.364,0.273,0.637,27,99,1,0,1,Diaz, Jordan
672515,2023,23,341,380,97,70,19,1,7,75,29,19.7,7.6,0.284,0.408,0.339,0.747,50,139,2,6,7,Moreno, Gabriel
672580,2023,23,464,515,126,98,20,4,4,115,38,22.3,7.4,0.272,0.358,0.323,0.681,50,166,7,23,10,Garcia, Maikel
672695,2023,23,407,495,100,70,20,4,6,86,64,17.4,12.9,0.246,0.359,0.353,0.712,47,146,4,16,4,Perdomo, Geraldo
672724,2023,23,173,191,33,23,8,0,2,50,13,26.2,6.8,0.191,0.272,0.267,0.539,14,47,3,4,0,Peraza, Oswald
672779,2023,23,202,220,47,30,12,2,3,35,10,15.9,4.5,0.233,0.356,0.276,0.632,18,72,2,5,2,Marcano, Tucupita
672820,2023,23,164,173,33,21,6,0,6,40,5,23.1,2.9,0.201,0.348,0.224,0.572,14,57,1,0,1,Sosa, Lenyn
673237,2023,24,355,377,100,55,22,0,23,74,11,19.6,2.9,0.282,0.538,0.308,0.846,60,191,0,0,6,Diaz, Yainer
673357,2023,25,546,595,144,69,36,1,38,172,30,28.9,5.0,0.264,0.542,0.315,0.857,80,296,4,20,2,Robert Jr., Luis
673490,2023,27,538,626,140,100,23,0,17,124,75,19.8,12.0,0.26,0.398,0.351,0.749,60,214,9,38,5,Kim, Ha-Seong
673548,2023,28,515,583,147,90,31,6,20,130,59,22.3,10.1,0.285,0.485,0.357,0.842,74,250,7,6,7,Suzuki, Seiya
673962,2023,25,478,515,127,78,25,1,23,151,30,29.3,5.8,0.266,0.467,0.315,0.782,70,223,3,1,2,Jung, Josh
676059,2023,24,208,228,54,32,17,2,3,56,16,24.6,7.0,0.26,0.404,0.311,0.715,23,84,1,4,3,Westburg, Jordan
676116,2023,27,406,495,93,54,22,1,16,170,77,34.3,15.6,0.229,0.406,0.364,0.77,54,165,1,3,2,Noda, Ryan
676369,2023,24,162,179,38,15,6,0,17,51,14,28.5,7.8,0.235,0.586,0.302,0.888,34,95,0,0,1,Velázquez, Nelson
676475,2023,24,315,347,77,48,20,1,8,45,23,13.0,6.6,0.244,0.39,0.3,0.69,36,123,1,3,2,Burleson, Alec
676609,2023,26,231,280,51,37,9,1,4,66,28,23.6,10.0,0.221,0.32,0.343,0.663,26,74,3,26,4,Caballero, José
676694,2023,27,309,341,70,43,16,1,10,88,26,25.8,7.6,0.227,0.382,0.296,0.678,33,118,2,5,1,Meyers, Jake
676701,2023,27,207,227,48,33,11,0,4,51,16,22.5,7.0,0.232,0.343,0.288,0.631,26,71,1,5,2,Trejo, Alan
676801,2023,28,403,457,110,69,17,2,22,117,40,25.6,8.8,0.273,0.489,0.353,0.842,70,197,6,19,2,McCormick, Chas
677551,2023,22,442,491,124,78,23,6,17,69,42,14.1,8.6,0.281,0.475,0.344,0.819,58,210,10,30,4,Franco, Wander
677594,2023,22,654,714,180,109,37,2,32,175,47,24.5,6.6,0.275,0.485,0.333,0.818,103,317,10,37,2,Rodríguez, Julio
677649,2023,24,406,439,112,74,22,2,14,120,23,27.3,5.2,0.276,0.443,0.324,0.767,46,180,4,8,2,Duran, Ezequiel
677950,2023,23,374,402,86,55,17,5,9,86,19,21.4,4.7,0.23,0.374,0.273,0.647,39,140,1,9,3,Thomas, Alek
677951,2023,23,641,694,177,108,28,11,30,121,40,17.4,5.8,0.276,0.495,0.319,0.814,96,317,15,49,8,Witt Jr., Bobby
678225,2023,23,334,371,77,56,17,2,2,92,30,24.8,8.1,0.231,0.311,0.296,0.607,32,104,9,24,2,Bae, Ji Hwan
678246,2023,23,256,304,50,24,15,4,7,61,38,20.1,12.5,0.195,0.367,0.305,0.672,32,94,2,3,4,Vargas, Miguel
678662,2023,21,581,615,147,91,37,4,15,166,25,27.0,4.1,0.253,0.408,0.287,0.695,73,237,5,11,3,Tovar, Ezequiel
678894,2023,22,198,213,47,35,4,1,7,67,11,31.5,5.2,0.237,0.374,0.28,0.654,26,74,2,6,1,Peguero, Liover
679032,2023,22,149,164,45,32,9,2,2,42,5,25.6,3.0,0.302,0.43,0.342,0.772,23,64,1,14,0,Rojas, Johan
679529,2023,23,606,684,141,75,34,1,31,171,67,25.0,9.8,0.233,0.446,0.313,0.759,94,270,0,3,5,Torkelson, Spencer
680574,2023,23,365,403,106,63,23,4,16,115,31,28.5,7.7,0.29,0.507,0.357,0.864,50,185,5,14,0,McLain, Matt
680757,2023,25,638,718,171,123,36,7,5,75,70,10.4,9.7,0.268,0.37,0.34,0.71,54,236,3,21,6,Kwan, Steven
680776,2023,26,332,362,98,54,34,2,8,90,24,24.9,6.6,0.295,0.482,0.346,0.828,40,160,2,24,2,Duran, Jarren
680777,2023,26,286,335,79,48,15,2,14,93,33,27.8,9.9,0.276,0.49,0.369,0.859,43,140,2,3,2,Jeffers, Ryan
680779,2023,23,225,255,48,31,10,0,7,69,25,27.1,9.8,0.213,0.351,0.302,0.653,24,79,5,3,1,Davis, Henry
680869,2023,23,270,300,72,37,20,1,14,82,26,27.3,8.7,0.267,0.504,0.337,0.841,32,136,2,14,1,Gelof, Zack
680911,2023,26,291,314,76,54,17,0,5,61,17,19.4,5.4,0.261,0.371,0.303,0.674,27,108,2,13,4,Miller, Owen
680977,2023,26,327,371,93,71,10,1,11,53,33,14.3,8.9,0.284,0.422,0.365,0.787,34,138,1,5,1,Donovan, Brendan
681082,2023,25,585,640,164,115,32,2,15,100,39,15.6,6.1,0.28,0.419,0.329,0.748,62,245,3,31,8,Stott, Bryson
681351,2023,23,182,199,43,23,6,0,14,48,14,24.1,7.0,0.236,0.5,0.296,0.796,29,91,1,0,1,O'Hoppe, Logan
681481,2023,25,418,459,116,77,17,2,20,115,32,25.1,7.0,0.278,0.471,0.34,0.811,64,197,0,6,1,Carpenter, Kerry
681546,2023,26,483,567,120,78,16,3,23,181,68,31.9,12.0,0.248,0.437,0.353,0.79,70,211,3,16,4,Outman, James
682626,2023,21,382,423,80,43,12,0,25,110,34,26.0,8.0,0.209,0.437,0.284,0.721,63,167,0,2,1,Alvarez, Francisco
682641,2023,21,228,253,57,41,13,1,2,33,20,13.0,7.9,0.25,0.342,0.319,0.661,14,78,0,3,0,Matos, Luis
682829,2023,21,388,427,91,56,15,7,13,144,35,33.7,8.2,0.235,0.41,0.3,0.71,44,159,8,35,1,De La Cruz, Elly
682848,2023,23,186,204,41,29,7,2,3,49,17,24.0,8.3,0.22,0.328,0.284,0.612,13,61,0,0,1,Rodríguez, Endy
682928,2023,22,563,614,138,86,28,6,18,118,32,19.2,5.2,0.245,0.412,0.3,0.712,64,232,4,47,3,Abrams, CJ
682985,2023,22,378,416,109,75,19,4,11,114,35,27.4,8.4,0.288,0.447,0.349,0.796,37,169,0,7,2,Greene, Riley
682998,2023,22,565,645,161,96,30,10,25,125,57,19.4,8.8,0.285,0.506,0.362,0.868,76,286,5,54,4,Carroll, Corbin
683002,2023,22,560,622,143,77,29,9,28,159,56,25.6,9.0,0.255,0.489,0.325,0.814,82,274,3,10,3,Henderson, Gunnar
683011,2023,22,541,601,113,65,23,4,21,167,52,27.8,8.7,0.209,0.383,0.283,0.666,60,207,5,24,2,Volpe, Anthony
683146,2023,23,353,389,75,54,12,0,9,109,29,28.0,7.5,0.212,0.323,0.275,0.598,34,114,0,2,1,Baty, Brett
683734,2023,25,566,615,146,93,30,2,21,129,36,21.0,5.9,0.258,0.429,0.314,0.743,80,243,0,0,2,Vaughn, Andrew
686217,2023,23,191,223,47,34,9,1,3,37,28,16.6,12.6,0.246,0.351,0.341,0.692,24,67,0,7,3,Frelick, Sal
686469,2023,25,231,260,57,31,17,0,9,31,25,11.9,9.6,0.247,0.437,0.324,0.761,26,101,0,0,1,Pasquantino, Vinnie
686527,2023,25,173,182,38,19,13,0,6,32,8,17.6,4.4,0.22,0.399,0.258,0.657,21,69,0,1,0,Canzone, Dominic
686668,2023,25,399,431,81,50,16,5,10,151,22,35.0,5.1,0.203,0.343,0.25,0.593,48,137,5,22,3,Doyle, Brenton
686681,2023,25,428,461,98,64,18,1,15,99,24,21.5,5.2,0.229,0.381,0.274,0.655,55,163,2,6,4,Massey, Michael
